,customer_id,final_cluster
1213,44395,Misers
1214,31537,Local Folks
1215,6836,Millenials
1216,22210,Balanced Parents
1217,39183,Misers
1218,14117,Gamer Parents
1219,10161,Karens
1220,25625,Fake Vegetarians
1221,18861,Fake Vegetarians
1222,5547,Misers
1223,18942,Karens
1224,6303,Fake Vegetarians
1225,46891,Gamer Parents
1226,2303,Misers
1227,28946,Karens
1228,46437,Petters
1229,15256,Misers
1230,22356,Stingy Pescatarians
1231,38927,Settled Techies
1232,31464,Gamer Parents
1233,31925,Fake Vegetarians
1234,17876,Settled Techies
1235,9417,Misers
1236,35412,Settled Techies
1237,36399,Karens
1238,23965,Karens
1239,17281,Balanced Parents
1240,40780,Settled Techies
1241,26041,Karens
1242,20667,Settled Techies
1243,8494,Settled Techies
1244,31716,Petters
1245,39758,Petters
1246,18849,Fake Vegetarians
1247,21237,Gamer Parents
1248,43643,Local Folks
1249,24508,Fake Vegetarians
1250,13486,Petters
1251,49193,Misers
1252,38421,Local Folks
1253,13031,Gamer Parents
1254,38153,Gamer Parents
1255,41389,Local Folks
1256,46407,Local Folks
1257,34244,Misers
1258,17838,Millenials
1259,13267,Fake Vegetarians
1260,26821,Gamer Parents
1261,42435,Misers
1262,39210,Youngsters
1263,30672,Local Folks
1264,31024,Settled Techies
1265,21756,Fake Vegetarians
1266,18353,Local Folks
1267,3659,Settled Techies
1268,12853,Karens
1269,41042,Local Folks
1270,33780,Misers
1271,23569,Petters
1272,14144,Fake Vegetarians
1273,29889,Balanced Parents
1274,15117,Misers
1275,42098,Fake Vegetarians
1276,18678,Gamer Parents
1277,31680,Misers
1278,39571,Settled Techies
1279,36943,Fake Vegetarians
1280,49956,Gamer Parents
1281,46923,Local Folks
1282,41288,Millenials
1283,37843,Settled Techies
1284,15678,Petters
1285,33640,Misers
1286,1691,Local Folks
1287,35653,Fake Vegetarians
1288,38935,Petters
1289,18558,Gamer Parents
1290,33811,Petters
1291,40679,Fake Vegetarians
1292,3694,Fake Vegetarians
1293,6618,Local Folks
1294,20108,Millenials
1295,2455,Fake Vegetarians
1296,14251,Settled Techies
1297,8986,Settled Techies
1298,39486,Local Folks
1299,35703,Petters
1300,42760,Misers
1301,15005,Petters
1302,32688,Gamer Parents
1303,3143,Fake Vegetarians
1304,45570,Balanced Parents
1305,42825,Balanced Parents
1306,23198,Settled Techies
1307,2060,Fake Vegetarians
1308,213,Settled Techies
1309,4579,Gamer Parents
1310,32079,Misers
1311,45838,Fake Vegetarians
1312,16401,Gamer Parents
1313,46404,Fake Vegetarians
1314,22608,Petters
1315,5274,Petters
1316,22565,Balanced Parents
1317,46518,Petters
1318,46326,Fake Vegetarians
1319,30192,Gamer Parents
1320,19446,Petters
1321,44381,Misers
1322,38494,Millenials
1323,29309,Gamer Parents
1324,44718,Karens
1325,10655,Karens
1326,35583,Fake Vegetarians
1327,36215,Settled Techies
1328,14903,Millenials
1329,19979,Settled Techies
1330,23899,Karens
1331,14241,Misers
1332,33844,Millenials
1333,34345,Fake Vegetarians
1334,23232,Fake Vegetarians
1335,37371,Settled Techies
1336,11283,Fake Vegetarians
1337,941,Fake Vegetarians
1338,8328,Karens
1339,27012,Karens
1340,35824,Fake Vegetarians
1341,23816,Petters
1342,16940,Misers
1343,15309,Misers
1344,44680,Misers
1345,12888,Settled Techies
1346,48130,Settled Techies
1347,31353,Karens
1348,33843,Millenials
1349,2913,Karens
1350,30368,Misers
1351,8105,Fake Vegetarians
1352,35552,Settled Techies
1353,10301,Misers
1354,24330,Local Folks
1355,43951,Fake Vegetarians
1356,44892,Petters
1357,1041,Gamer Parents
1358,3889,Gamer Parents
1359,8619,Millenials
1360,3142,Fake Vegetarians
1361,6364,Misers
1362,26702,Karens
1363,27870,Settled Techies
1364,44444,Karens
1365,10157,Balanced Parents
1366,40239,Misers
1367,1588,Fake Vegetarians
1368,15652,Karens
1369,18743,Settled Techies
1370,27065,Gamer Parents
1371,29486,Millenials
1372,45639,Settled Techies
1373,21114,Petters
1374,43718,Karens
1375,43422,Gamer Parents
1376,37833,Misers
1377,15954,Karens
1378,6029,Balanced Parents
1379,14888,Karens
1380,47398,Fake Vegetarians
1381,5856,Petters
1382,20149,Millenials
1383,2711,Gamer Parents
1384,10955,Settled Techies
1385,39298,Petters
1386,10551,Misers
1387,26055,Balanced Parents
1388,25243,Karens
1389,34031,Fake Vegetarians
1390,5910,Petters
1391,37456,Settled Techies
1392,10109,Misers
1393,19300,Millenials
1394,32273,Karens
1395,45429,Youngsters
1396,27812,Millenials
1397,20127,Gamer Parents
1398,30990,Petters
1399,38070,Misers
1400,11470,Karens
1401,4237,Settled Techies
1402,1320,Balanced Parents
1403,10401,Gamer Parents
1404,22577,Fake Vegetarians
1405,30566,Fake Vegetarians
1406,17205,Petters
1407,16053,Local Folks
1408,31020,Misers
1409,30986,Settled Techies
1410,41916,Fake Vegetarians
1411,30677,Gamer Parents
1412,28328,Karens
1413,25919,Stingy Pescatarians
1414,3507,Fake Vegetarians
1415,36268,Petters
1416,1709,Youngsters
1417,16454,Karens
1418,11874,Youngsters
1419,33965,Youngsters
1420,36507,Fake Vegetarians
1421,46254,Local Folks
1422,30748,Misers
1423,5861,Misers
1424,42923,Karens
1425,40943,Settled Techies
1426,25165,Karens
1427,37338,Misers
1428,28736,Fake Vegetarians
1429,29374,Local Folks
1430,3454,Karens
1431,22212,Petters
1432,8218,Millenials
1433,25615,Youngsters
1434,17651,Local Folks
1435,45741,Fake Vegetarians
1436,44916,Gamer Parents
1437,29168,Settled Techies
1438,8873,Fake Vegetarians
1439,25107,Petters
1440,11095,Misers
1441,21859,Gamer Parents
1442,40200,Settled Techies
1443,22304,Misers
1444,46394,Karens
1445,29822,Fake Vegetarians
1446,43502,Balanced Parents
1447,7703,Settled Techies
1448,4858,Misers
1449,25371,Gamer Parents
1450,21539,Fake Vegetarians
1451,16804,Youngsters
1452,30262,Settled Techies
1453,25757,Fake Vegetarians
1454,5389,Fake Vegetarians
1455,6973,Misers
1456,6031,Local Folks
1457,15477,Petters
1458,13245,Petters
1459,34042,Karens
1460,33163,Petters
1461,35242,Petters
1462,45261,Misers
1463,2432,Gamer Parents
1464,18072,Petters
1465,4546,Fake Vegetarians
1466,11511,Petters
1467,29908,Balanced Parents
1468,8413,Settled Techies
1469,24572,Misers
1470,28880,Settled Techies
1471,15131,Karens
1472,36398,Karens
1473,41627,Fake Vegetarians
1474,4026,Petters
1475,41342,Fake Vegetarians
1476,39112,Settled Techies
1477,1921,Misers
1478,46807,Fake Vegetarians
1479,14842,Karens
1480,14683,Settled Techies
1481,16921,Misers
1482,34776,Misers
1483,26072,Fake Vegetarians
1484,4071,Gamer Parents
1485,39722,Misers
1486,12950,Local Folks
1487,47055,Fake Vegetarians
1488,31290,Fake Vegetarians
1489,2620,Karens
1490,33835,Settled Techies
1491,39492,Settled Techies
1492,24310,Youngsters
1493,22583,Misers
1494,31341,Settled Techies
1495,8717,Settled Techies
1496,28415,Fake Vegetarians
1497,36812,Local Folks
1498,37049,Fake Vegetarians
1499,43841,Local Folks
1500,8742,Misers
1501,19751,Local Folks
1502,49579,Fake Vegetarians
1503,180,Settled Techies
1504,37400,Karens
1505,11722,Gamer Parents
1506,377,Karens
1507,23595,Karens
1508,45209,Local Folks
1509,40397,Misers
1510,42509,Settled Techies
1511,41776,Misers
1512,24747,Settled Techies
1513,36678,Balanced Parents
1514,44798,Settled Techies
1515,16444,Karens
1516,17763,Stingy Pescatarians
1517,30331,Misers
1518,15577,Youngsters
1519,2909,Local Folks
1520,29371,Karens
1521,42757,Karens
1522,8582,Fake Vegetarians
1523,6153,Stingy Pescatarians
1524,46332,Millenials
1525,15513,Fake Vegetarians
1526,6907,Karens
1527,40014,Fake Vegetarians
1528,47218,Karens
1529,34490,Millenials
1530,338,Karens
1531,33552,Fake Vegetarians
1532,17345,Local Folks
1533,10163,Millenials
1534,24615,Petters
1535,11403,Fake Vegetarians
1536,41899,Balanced Parents
1537,42968,Petters
1538,27841,Misers
1539,34785,Fake Vegetarians
1540,19047,Karens
1541,46149,Gamer Parents
1542,6533,Millenials
1543,37051,Millenials
1544,16707,Misers
1545,11297,Fake Vegetarians
1546,43618,Misers
1547,40810,Gamer Parents
1548,9232,Karens
1549,1701,Millenials
1550,47101,Karens
1551,20150,Misers
1552,49781,Balanced Parents
1553,13772,Settled Techies
1554,1793,Local Folks
1555,216,Gamer Parents
1556,47368,Gamer Parents
1557,23528,Gamer Parents
1558,33063,Settled Techies
1559,10564,Misers
1560,15911,Gamer Parents
1561,26881,Settled Techies
1562,7875,Balanced Parents
1563,10098,Misers
1564,39920,Karens
1565,38316,Local Folks
1566,26163,Misers
1567,17778,Misers
1568,11871,Balanced Parents
1569,3928,Misers
1570,44093,Misers
1571,20432,Fake Vegetarians
1572,38191,Youngsters
1573,5692,Settled Techies
1574,11451,Gamer Parents
1575,15437,Gamer Parents
1576,19019,Misers
1577,25986,Fake Vegetarians
1578,15475,Fake Vegetarians
1579,20424,Fake Vegetarians
1580,14368,Petters
1581,27040,Fake Vegetarians
1582,39711,Gamer Parents
1583,13683,Fake Vegetarians
1584,38670,Petters
1585,39331,Balanced Parents
1586,17676,Gamer Parents
1587,147,Petters
1588,17016,Karens
1589,4047,Karens
1590,45822,Misers
1591,32506,Karens
1592,31107,Local Folks
1593,46415,Karens
1594,15301,Settled Techies
1595,31546,Karens
1596,40556,Balanced Parents
1597,29482,Fake Vegetarians
1598,17566,Millenials
1599,43233,Fake Vegetarians
1600,23748,Karens
1601,46959,Millenials
1602,11620,Settled Techies
1603,26882,Misers
1604,40128,Settled Techies
1605,31651,Fake Vegetarians
1606,34423,Gamer Parents
1607,37368,Settled Techies
1608,29341,Settled Techies
1609,30393,Local Folks
1610,20382,Misers
1611,44273,Misers
1612,32402,Fake Vegetarians
1613,4385,Local Folks
1614,21559,Youngsters
1615,44177,Gamer Parents
1616,42349,Settled Techies
1617,16086,Millenials
1618,39350,Local Folks
1619,19006,Fake Vegetarians
1620,42044,Gamer Parents
1621,24954,Settled Techies
1622,25153,Fake Vegetarians
1623,10418,Gamer Parents
1624,29690,Millenials
1625,798,Local Folks
1626,21857,Misers
1627,49901,Balanced Parents
1628,48649,Fake Vegetarians
1629,49122,Petters
1630,47678,Settled Techies
1631,37186,Misers
1632,39584,Settled Techies
1633,28245,Misers
1634,28684,Settled Techies
1635,26273,Local Folks
1636,39212,Karens
1637,19245,Settled Techies
1638,12346,Millenials
1639,17479,Karens
1640,7626,Misers
1641,38702,Gamer Parents
1642,2629,Karens
1643,1629,Gamer Parents
1644,27528,Fake Vegetarians
1645,43498,Balanced Parents
1646,17861,Misers
1647,30668,Gamer Parents
1648,37068,Misers
1649,5019,Stingy Pescatarians
1650,40545,Fake Vegetarians
1651,28750,Misers
1652,17415,Settled Techies
1653,46857,Settled Techies
1654,11058,Fake Vegetarians
1655,8263,Karens
1656,26297,Karens
1657,36517,Settled Techies
1658,23717,Gamer Parents
1659,32614,Local Folks
1660,37353,Settled Techies
1661,44425,Karens
1662,46598,Settled Techies
1663,43336,Gamer Parents
1664,32470,Balanced Parents
1665,13020,Gamer Parents
1666,13327,Misers
1667,18568,Gamer Parents
1668,24620,Settled Techies
1669,28416,Gamer Parents
1670,8396,Misers
1671,19708,Fake Vegetarians
1672,7889,Fake Vegetarians
1673,773,Millenials
1674,14086,Youngsters
1675,42855,Stingy Pescatarians
1676,161,Karens
1677,44607,Balanced Parents
1678,34854,Misers
1679,23128,Misers
1680,27840,Gamer Parents
1681,13062,Misers
1682,46619,Fake Vegetarians
1683,24131,Fake Vegetarians
1684,22852,Millenials
1685,44289,Fake Vegetarians
1686,33402,Petters
1687,25856,Misers
1688,1611,Fake Vegetarians
1689,11877,Local Folks
1690,48686,Millenials
1691,14201,Karens
1692,30249,Misers
1693,38436,Gamer Parents
1694,43517,Gamer Parents
1695,16193,Misers
1696,35135,Balanced Parents
1697,37728,Misers
1698,22992,Gamer Parents
1699,25950,Millenials
1700,15611,Settled Techies
1701,17339,Petters
1702,24998,Gamer Parents
1703,37404,Karens
1704,8293,Stingy Pescatarians
1705,8581,Fake Vegetarians
1706,8419,Settled Techies
1707,44046,Local Folks
1708,27553,Fake Vegetarians
1709,46851,Karens
1710,21972,Misers
1711,16526,Misers
1712,1299,Settled Techies
1713,1848,Fake Vegetarians
1714,12603,Local Folks
1715,3368,Misers
1716,19874,Settled Techies
1717,6731,Petters
1718,15506,Misers
1719,42045,Petters
1720,39324,Fake Vegetarians
1721,43300,Settled Techies
1722,46713,Misers
1723,6514,Settled Techies
1724,17059,Millenials
1725,13995,Gamer Parents
1726,16303,Petters
1727,29577,Gamer Parents
1728,48365,Balanced Parents
1729,45744,Settled Techies
1730,21528,Gamer Parents
1731,19484,Misers
1732,3058,Settled Techies
1733,13294,Misers
1734,2038,Misers
1735,27695,Gamer Parents
1736,45116,Misers
1737,24517,Gamer Parents
1738,33142,Petters
1739,15222,Fake Vegetarians
1740,13904,Settled Techies
1741,46111,Settled Techies
1742,24383,Balanced Parents
1743,31457,Misers
1744,36281,Karens
1745,35360,Karens
1746,24859,Misers
1747,43516,Local Folks
1748,15915,Settled Techies
1749,5602,Settled Techies
1750,26335,Local Folks
1751,18926,Settled Techies
1752,30242,Youngsters
1753,24685,Millenials
1754,23331,Settled Techies
1755,24742,Petters
1756,22716,Youngsters
1757,22288,Local Folks
1758,49210,Settled Techies
1759,5004,Gamer Parents
1760,10,Misers
1761,2086,Local Folks
1762,8187,Balanced Parents
1763,44281,Fake Vegetarians
1764,11229,Fake Vegetarians
1765,45386,Misers
1766,1195,Millenials
1767,17432,Karens
1768,2287,Misers
1769,35696,Karens
1770,11687,Settled Techies
1771,779,Misers
1772,49847,Gamer Parents
1773,41149,Millenials
1774,25958,Settled Techies
1775,12833,Fake Vegetarians
1776,7892,Fake Vegetarians
1777,39337,Gamer Parents
1778,20698,Fake Vegetarians
1779,29617,Fake Vegetarians
1780,16887,Youngsters
1781,25115,Misers
1782,40183,Settled Techies
1783,27790,Misers
1784,46930,Local Folks
1785,4796,Misers
1786,9233,Petters
1787,537,Fake Vegetarians
1788,45995,Settled Techies
1789,12666,Local Folks
1790,23415,Local Folks
1791,17653,Petters
1792,26653,Fake Vegetarians
1793,37149,Karens
1794,26847,Fake Vegetarians
1795,427,Youngsters
1796,37018,Karens
1797,8543,Petters
1798,23763,Karens
1799,7995,Petters
1800,33336,Balanced Parents
1801,4721,Balanced Parents
1802,39564,Gamer Parents
1803,17018,Fake Vegetarians
1804,44532,Petters
1805,23175,Misers
1806,19183,Balanced Parents
1807,36309,Petters
1808,42481,Gamer Parents
1809,35831,Millenials
1810,22143,Fake Vegetarians
1811,44757,Stingy Pescatarians
1812,25146,Gamer Parents
1813,14630,Fake Vegetarians
1814,26665,Misers
1815,13403,Balanced Parents
1816,34336,Settled Techies
1817,11023,Petters
1818,40747,Fake Vegetarians
1819,29322,Fake Vegetarians
1820,20247,Misers
1821,3810,Gamer Parents
1822,23559,Gamer Parents
1823,43020,Youngsters
1824,35045,Gamer Parents
1825,6017,Misers
1826,1124,Fake Vegetarians
1827,1140,Fake Vegetarians
1828,25328,Petters
1829,5697,Misers
1830,21575,Misers
1831,41779,Karens
1832,25873,Misers
1833,24943,Settled Techies
1834,24492,Local Folks
1835,31152,Karens
1836,22267,Karens
1837,48262,Karens
1838,32687,Fake Vegetarians
1839,15515,Misers
1840,3048,Misers
1841,35732,Local Folks
1842,40188,Millenials
1843,26174,Karens
1844,39369,Karens
1845,44162,Millenials
1846,24477,Fake Vegetarians
1847,24069,Karens
1848,32480,Karens
1849,36838,Karens
1850,3280,Fake Vegetarians
1851,22484,Settled Techies
1852,25257,Millenials
1853,16258,Settled Techies
1854,3260,Settled Techies
1855,37943,Fake Vegetarians
1856,18319,Fake Vegetarians
1857,49004,Misers
1858,21397,Settled Techies
1859,2025,Misers
1860,2708,Youngsters
1861,35145,Fake Vegetarians
1862,40896,Settled Techies
1863,31782,Fake Vegetarians
1864,25227,Misers
1865,31225,Youngsters
1866,35020,Fake Vegetarians
1867,8001,Fake Vegetarians
1868,6678,Balanced Parents
1869,41700,Settled Techies
1870,21850,Millenials
1871,16510,Misers
1872,8924,Fake Vegetarians
1873,19243,Settled Techies
1874,26791,Settled Techies
1875,32934,Local Folks
1876,20643,Misers
1877,14432,Karens
1878,33372,Petters
1879,12530,Local Folks
1880,38695,Gamer Parents
1881,34392,Fake Vegetarians
1882,18146,Karens
1883,37802,Misers
1884,160,Karens
1885,18670,Gamer Parents
1886,29029,Fake Vegetarians
1887,33800,Gamer Parents
1888,41708,Gamer Parents
1889,27358,Millenials
1890,21661,Karens
1891,2475,Settled Techies
1892,10734,Local Folks
1893,25147,Misers
1894,6939,Gamer Parents
1895,24668,Settled Techies
1896,33117,Karens
1897,14976,Gamer Parents
1898,22881,Misers
1899,47118,Karens
1900,47954,Karens
1901,39511,Settled Techies
1902,5063,Settled Techies
1903,18306,Karens
1904,31164,Settled Techies
1905,17272,Gamer Parents
1906,49209,Local Folks
1907,2759,Local Folks
1908,7899,Karens
1909,12667,Settled Techies
1910,6482,Settled Techies
1911,23309,Karens
1912,49842,Misers
1913,16529,Stingy Pescatarians
1914,22082,Petters
1915,9780,Fake Vegetarians
1916,10804,Petters
1917,649,Gamer Parents
1918,41875,Fake Vegetarians
1919,34187,Misers
1920,28820,Fake Vegetarians
1921,17770,Gamer Parents
1922,37421,Balanced Parents
1923,15099,Fake Vegetarians
1924,49554,Settled Techies
1925,21531,Settled Techies
1926,26265,Settled Techies
1927,34764,Gamer Parents
1928,48163,Karens
1929,2087,Fake Vegetarians
1930,45634,Gamer Parents
1931,9255,Misers
1932,31987,Settled Techies
1933,35687,Balanced Parents
1934,16473,Settled Techies
1935,32985,Petters
1936,39327,Karens
1937,34773,Karens
1938,47754,Settled Techies
1939,46135,Settled Techies
1940,23991,Gamer Parents
1941,25039,Misers
1942,36080,Settled Techies
1943,45066,Settled Techies
1944,43279,Fake Vegetarians
1945,33915,Petters
1946,421,Balanced Parents
1947,47631,Karens
1948,2314,Misers
1949,38237,Millenials
1950,20813,Millenials
1951,27208,Misers
1952,33355,Balanced Parents
1953,43167,Fake Vegetarians
1954,3703,Gamer Parents
1955,2673,Petters
1956,18351,Gamer Parents
1957,1160,Gamer Parents
1958,3073,Settled Techies
1959,31202,Settled Techies
1960,16552,Karens
1961,23878,Misers
1962,27294,Balanced Parents
1963,32093,Local Folks
1964,10223,Petters
1965,21418,Local Folks
1966,12146,Local Folks
1967,3266,Balanced Parents
1968,6384,Settled Techies
1969,44007,Fake Vegetarians
1970,43979,Karens
1971,10138,Fake Vegetarians
1972,29014,Misers
1973,839,Settled Techies
1974,17857,Petters
1975,46811,Petters
1976,527,Misers
1977,34172,Karens
1978,2551,Fake Vegetarians
1979,22548,Settled Techies
1980,12587,Settled Techies
1981,22996,Fake Vegetarians
1982,37572,Karens
1983,1616,Misers
1984,23429,Local Folks
1985,18098,Settled Techies
1986,11134,Balanced Parents
1987,11155,Karens
1988,46461,Fake Vegetarians
1989,41154,Fake Vegetarians
1990,40166,Settled Techies
1991,5758,Misers
1992,447,Fake Vegetarians
1993,18542,Gamer Parents
1994,43409,Misers
1995,31929,Gamer Parents
1996,29806,Settled Techies
1997,39303,Karens
1998,1734,Misers
1999,10025,Local Folks
2000,28301,Youngsters
2001,26300,Misers
2002,944,Gamer Parents
2003,12812,Youngsters
2004,30408,Millenials
2005,10684,Misers
2006,20828,Karens
2007,47549,Settled Techies
2008,19662,Gamer Parents
2009,2420,Gamer Parents
2010,598,Local Folks
2011,36337,Gamer Parents
2012,27063,Balanced Parents
